movieId,imdbId,title,genres
40955,0411195,Breakfast on Pluto (2005),Comedy|Drama
40959,0400525,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
40962,0443295,"Yours, Mine and Ours (2005)",Comedy|Romance
40966,0375920,"Libertine, The (2004)",Drama
41014,0065143,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller
41285,0416320,Match Point (2005),Crime|Drama|Romance
41527,0445620,Paradise Now (2005),Crime|Drama|Thriller|War
41566,0363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
41569,0360717,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
41571,0397535,Memoirs of a Geisha (2005),Drama|Romance
41573,0356680,"Family Stone, The (2005)",Comedy|Drama|Romance
41617,0285175,Havoc (2005),Crime|Drama|Romance
41627,0061847,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
41712,0202559,"Room for Romeo Brass, A (1999)",Comedy|Drama
41716,0365485,"Matador, The (2005)",Comedy|Drama|Thriller
41724,0473107,Wal-Mart: The High Cost of Low Price (2005),Documentary
41769,0392465,Mozart and the Whale (2005),Comedy|Drama|Romance
41828,0060474,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
41863,0419294,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
41997,0408306,Munich (2005),Action|Crime|Drama|Thriller
42002,0395251,"Producers, The (2005)",Comedy|Musical
42004,0407265,Transamerica (2005),Adventure|Comedy|Drama
42007,0398375,Rumor Has It... (2005),Comedy|Drama|Romance
42009,0452598,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42011,0369441,Fun with Dick and Jane (2005),Comedy|Crime
42013,0267891,"Ringer, The (2005)",Comedy
42015,0402894,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
42018,0413015,Mrs. Henderson Presents (2005),Comedy|Drama
42176,0066498,"Ear, The (Ucho) (1970)",Drama|Thriller
42191,0091455,Luxo Jr. (1986),Animation|Children
42285,0116075,"Dentist, The (1996)",Horror|Thriller
42418,0402399,"New World, The (2005)",Adventure|Drama|Romance
42422,0370754,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
42556,0057812,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
42559,0059673,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
42602,0444608,"Boys of Baraka, The (2005)",Documentary
42632,0451094,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
42638,0338075,Grand Theft Parsons (2003),Comedy|Drama
42718,0414852,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
42723,0450278,Hostel (2005),Horror
42725,0456554,Grandma's Boy (2006),Comedy
42728,0375154,Tristan & Isolde (2006),Drama|Romance
42730,0385726,Glory Road (2006),Drama
42732,0408985,Last Holiday (2006),Comedy
42734,0443536,Hoodwinked! (2005),Animation|Children|Comedy
42738,0401855,Underworld: Evolution (2006),Action|Fantasy|Horror
42740,0433116,Looking for Comedy in the Muslim World (2005),Comedy
42761,0140883,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
42943,0089913,Revolution (1985),Adventure|Drama|War
42946,0085127,Project A ('A' gai waak) (1983),Action|Comedy
43289,0142181,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
43333,0240200,Water (2005),Drama|Romance
43376,0426578,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
43396,0412080,"World's Fastest Indian, The (2005)",Drama
43419,0416496,Bandidas (2006),Action|Comedy|Crime|Western
43460,0423409,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
43549,0383393,Helter Skelter (2004),Action|Crime|Drama|Horror
43556,0417433,Annapolis (2006),Drama
43558,0421729,Big Momma's House 2 (2006),Action|Comedy|Crime
43560,0396752,Nanny McPhee (2005),Children|Comedy|Fantasy
43677,0114745,"Tuskegee Airmen, The (1995)",Drama|War
43679,0414982,Final Destination 3 (2006),Horror|Mystery|Thriller
43684,0437777,Something New (2006),Comedy|Drama|Romance
43708,0425598,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
43744,0421994,Imagine Me & You (2005),Comedy|Drama|Romance
43836,0383216,"Pink Panther, The (2006)",Adventure|Comedy|Crime
43869,0381971,Curious George (2006),Adventure|Animation|Children|Comedy
43871,0408345,Firewall (2006),Crime|Drama|Thriller
43904,0455857,When a Stranger Calls (2006),Horror|Thriller
43908,0449061,London (2005),Drama
43912,0349467,Freedomland (2006),Crime|Drama
43914,0380817,Winter Passing (2005),Drama
43917,0397313,Eight Below (2006),Action|Adventure|Drama|Romance
43919,0466342,Date Movie (2006),Comedy|Romance
43921,0404390,Running Scared (2006),Action|Crime|Thriller
43928,0370032,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
43930,0397078,Just My Luck (2006),Comedy|Romance
43932,0454919,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936,0450232,16 Blocks (2006),Crime|Thriller
44004,0427229,Failure to Launch (2006),Comedy|Romance
44020,0491703,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
44022,0438097,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
44189,0384814,Ask the Dust (2006),Drama|Romance
44191,0434409,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44193,0454945,She's the Man (2006),Comedy|Romance
44195,0427944,Thank You for Smoking (2006),Comedy|Drama
44197,0419749,Find Me Guilty (2006),Comedy|Crime|Drama
44199,0454848,Inside Man (2006),Crime|Drama|Thriller
44204,0468565,Tsotsi (2005),Crime|Drama
44225,0429591,Aquamarine (2006),Children|Comedy|Fantasy
44238,0110329,Leprechaun 2 (1994),Comedy|Fantasy|Horror
44241,0113636,Leprechaun 3 (1995),Comedy|Fantasy|Horror
44243,0116861,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
44301,0458242,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama
44397,0454841,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
44399,0393735,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
44511,0436864,Unknown White Male (2005),Documentary
44555,0405094,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
44597,0057697,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery
44613,0446046,Take the Lead (2006),Drama
44633,0436231,"Devil and Daniel Johnston, The (2005)",Documentary
44657,0061996,Mouchette (1967),Drama
44665,0425210,Lucky Number Slevin (2006),Crime|Drama|Mystery
44694,0441909,Volver (2006),Comedy|Drama
44709,0437800,Akeelah and the Bee (2006),Drama
44719,0263124,Brainstorm (2001),Drama
44731,0441796,Stay Alive (2006),Horror|Sci-Fi|Thriller
44759,0430912,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44761,0393109,Brick (2005),Crime|Drama|Film-Noir|Mystery
44773,0225481,"Dead Hate the Living!, The (2000)",Comedy|Horror
44777,0383353,Evil Aliens (2005),Comedy|Horror|Sci-Fi
44788,0493459,This Film Is Not Yet Rated (2006),Documentary
44828,0439815,Slither (2006),Comedy|Horror|Sci-Fi
44840,0437863,"Benchwarmers, The (2006)",Comedy
44849,0386741,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
44851,0416331,Go for Zucker! (Alles auf Zucker!) (2004),Comedy
44864,0436331,Friends with Money (2006),Comedy|Drama|Romance
44889,0404364,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
44929,0424880,Candy (2006),Drama|Romance
44931,0016914,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama
44937,0456396,"Child, The (L'enfant) (2005)",Crime|Drama
44943,0312318,9/11 (2002),Documentary
44972,0362120,Scary Movie 4 (2006),Comedy|Horror
44974,0424136,Hard Candy (2005),Drama|Thriller
45028,0420087,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
45062,0443632,"Sentinel, The (2006)",Crime|Drama|Thriller
45074,0405469,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
45081,0384537,Silent Hill (2006),Fantasy|Horror|Thriller
45106,0465142,American Dreamz (2006),Comedy|Drama
45175,0434124,Kinky Boots (2005),Comedy|Drama
45183,0427954,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller
45186,0317919,Mission: Impossible III (2006),Action|Adventure|Thriller
45208,0449089,RV (2006),Adventure|Children|Comedy
45210,0475276,United 93 (2006),Crime|Drama
45221,0430634,Stick It (2006),Comedy
45361,0429573,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
45382,0398027,Down in the Valley (2005),Drama|Romance
45431,0327084,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45440,0364955,Art School Confidential (2006),Comedy|Drama
45442,0409182,Poseidon (2006),Action|Adventure|Thriller|IMAX
45447,0382625,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
45499,0376994,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45501,0452594,"Break-Up, The (2006)",Comedy|Drama|Romance
45503,0438315,Peaceful Warrior (2006),Drama
45517,0317219,Cars (2006),Animation|Children|Comedy
45635,0404802,"Notorious Bettie Page, The (2005)",Drama
45648,0425055,Game 6 (2005),Comedy|Drama
45658,0410400,On a Clear Day (2005),Drama
45662,0466909,"Omen, The (2006)",Horror|Thriller
45666,0457510,Nacho Libre (2006),Comedy
45668,0410297,"Lake House, The (2006)",Drama|Fantasy|Romance
45672,0389860,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45720,0458352,"Devil Wears Prada, The (2006)",Comedy|Drama
45722,0383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726,0463034,"You, Me and Dupree (2006)",Comedy
45728,0424345,Clerks II (2006),Comedy
45730,0452637,Lady in the Water (2006),Drama|Fantasy|Mystery
45732,0465624,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880,0422720,Marie Antoinette (2006),Drama|Romance
45928,0489037,Who Killed the Electric Car? (2006),Documentary
45950,0497116,"Inconvenient Truth, An (2006)",Documentary
45969,0101545,Career Opportunities (1991),Comedy|Romance
46062,0475293,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46105,0428649,I Am a Sex Addict (2005),Comedy|Documentary|Romance
46231,0426627,Stoned (2005),Drama
46322,0446059,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
46335,0463985,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
46337,0455499,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
46347,0478209,Metal: A Headbanger's Journey (2005),Documentary
46367,0105187,"Public Eye, The (1992)",Crime|Thriller
46530,0348150,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46559,0468094,"Road to Guantanamo, The (2006)",Drama|War
46572,0443496,Edmond (2005),Drama|Thriller
46574,0422861,"OH in Ohio, The (2006)",Comedy
46578,0449059,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46664,0040338,"Fallen Idol, The (1948)",Drama|Mystery|Thriller
46723,0449467,Babel (2006),Drama|Thriller
46772,0369994,Strangers with Candy (2005),Comedy
46850,0492506,Wordplay (2006),Documentary
46855,0064040,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
46862,0079759,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
46865,0430304,Little Man (2006),Comedy
46948,0385880,Monster House (2006),Animation|Children|Fantasy|Mystery
46965,0417148,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
46967,0457513,Scoop (2006),Comedy|Fantasy|Mystery
46970,0415306,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972,0477347,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46974,0469641,World Trade Center (2006),Drama
46976,0420223,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
47044,0430357,Miami Vice (2006),Action|Crime|Drama|Thriller
47099,0454921,"Pursuit of Happyness, The (2006)",Drama
47122,0455967,John Tucker Must Die (2006),Comedy|Romance
47124,0429589,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
47200,0479884,Crank (2006),Action|Thriller
47202,0430576,"Secret Life of Words, The (2005)",Drama|Romance
47254,0402910,Chaos (2005),Action|Crime|Drama|Thriller
47261,0448075,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
47382,0462590,Step Up (2006),Drama|Romance
47384,0383060,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47404,0452039,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423,0468489,Half Nelson (2006),Drama
47446,0428856,"Moustache, La (2005)",Drama|Mystery|Thriller
47465,0410764,Tideland (2005),Drama|Fantasy|Thriller
47491,0418455,Adam's Apples (Adams æbler) (2005),Comedy|Drama
47516,0433412,Material Girls (2006),Children|Comedy|Drama
47518,0384793,Accepted (2006),Comedy
47538,0074442,Crime Busters (1977),Action|Adventure|Comedy|Crime
47566,0039211,Born to Kill (1947),Crime|Drama|Film-Noir
47610,0443543,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
47629,0436697,The Queen (2006),Drama
47640,0486551,Beerfest (2006),Comedy
47644,0445990,Invincible (2006),Drama
47646,0417225,Idlewild (2006),Crime|Drama|Musical
47721,0048980,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
47725,0473753,Angel-A (2005),Comedy|Drama|Fantasy|Romance
47736,0032339,"Chump at Oxford, A (1940)",Comedy
47774,0097702,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy
47793,0436689,"Puffy Chair, The (2006)",Drama|Romance
47810,0450345,"Wicker Man, The (2006)",Horror|Mystery|Thriller
47894,0460989,"Wind That Shakes the Barley, The (2006)",Drama|War
47937,0464196,Severance (2006),Comedy|Horror|Thriller
47950,0427969,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
47952,0475944,"Covenant, The (2006)",Action|Horror|Thriller
47970,0434139,"Last Kiss, The (2006)",Comedy|Drama
47978,0423169,SherryBaby (2006),Drama
47997,0387808,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
47999,0486358,Jesus Camp (2006),Documentary|Drama
48001,0456470,"Bow, The (Hwal) (2005)",Drama|Romance
48032,0419198,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
48043,0414993,"Fountain, The (2006)",Drama|Fantasy|Romance
48045,0109440,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy
48082,0354899,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
48142,0387877,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
48150,0380066,"Woods, The (2006)",Horror
48161,0421206,Gridiron Gang (2006),Drama
48214,0382357,Land of Plenty (Angst and Alienation in America) (2004),Drama
48262,0799954,"Bridge, The (2006)",Documentary
48304,0472043,Apocalypto (2006),Adventure|Drama|Thriller
48319,0454824,Flyboys (2006),Action|Adventure|Drama|War
48322,0493430,Jackass Number Two (2006),Comedy|Documentary
48326,0405676,All the King's Men (2006),Drama
48342,0435623,Conversations with Other Women (2005),Comedy|Drama|Romance
48385,0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48394,0457430,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
48412,0406816,"Guardian, The (2006)",Action|Adventure|Drama
48414,0400717,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
48416,0462519,School for Scoundrels (2006),Comedy|Crime
48516,0407887,"Departed, The (2006)",Crime|Drama|Thriller
48518,0420294,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
48520,0424993,Employee of the Month (2006),Comedy
48560,0439289,Running With Scissors (2006),Comedy|Drama
48593,0483726,Man of the Year (2006),Comedy|Thriller
48596,0419946,"Marine, The (2006)",Action|Drama|Thriller
48598,0420609,Infamous (2006),Drama
48638,0074291,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance
48649,0024966,Chapayev (1934),Drama|War
48678,0426459,Feast (2005),Action|Comedy|Horror|Thriller
48696,0404203,Little Children (2006),Drama|Romance
48698,0814075,Deliver Us from Evil (2006),Documentary
48738,0455590,"Last King of Scotland, The (2006)",Drama|Thriller
48741,0478049,"U.S. vs. John Lennon, The (2006)",Documentary
48744,0367027,Shortbus (2006),Comedy|Drama|Romance
48774,0206634,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
48780,0482571,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
48783,0418689,Flags of Our Fathers (2006),Drama|War
48872,0475169,13 Tzameti (2005),Film-Noir|Thriller
48877,0489270,Saw III (2006),Crime|Horror|Thriller
48879,0437232,Catch a Fire (2006),Drama|Thriller
48883,0853096,Death of a President (2006),Crime|Drama|Mystery|Thriller
48982,0424095,Flushed Away (2006),Animation|Comedy
48997,0396171,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
49013,0452681,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
49110,0104905,Mom and Dad Save the World (1992),Comedy|Sci-Fi
49130,0401445,"Good Year, A (2006)",Comedy|Drama|Romance
49132,0811136,Shut Up & Sing (2006),Documentary
49220,0470765,For Your Consideration (2006),Comedy
49263,0486585,Fuck (2005),Comedy|Documentary
49265,0420901,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
49272,0381061,Casino Royale (2006),Action|Adventure|Thriller
49274,0366548,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
49276,0454987,Let's Go to Prison (2006),Comedy
49278,0453467,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
49280,0308055,Bobby (2006),Drama
49284,0499603,10 Items or Less (2006),Comedy|Drama|Romance
49286,0457939,"Holiday, The (2006)",Comedy|Romance
49314,0433387,Harsh Times (2006),Action|Crime|Drama
49347,0460792,Fast Food Nation (2006),Drama
49389,0000439,The Great Train Robbery (1903),Crime|Western
49396,0365830,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49524,0762121,"Nativity Story, The (2006)",Drama
49530,0450259,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
49647,0413895,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
49649,0449010,Eragon (2006),Action|Adventure|Fantasy
49651,0479143,Rocky Balboa (2006),Action|Drama
49666,0422295,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
49688,0046889,"Dam Busters, The (1955)",Action|Drama|War
49735,0443431,Another Gay Movie (2006),Comedy
49772,0446755,"Painted Veil, The (2006)",Drama|Romance
49793,0758794,We Are Marshall (2006),Drama
49822,0343737,"Good Shepherd, The (2006)",Drama|Thriller
49824,0443489,Dreamgirls (2006),Drama|Musical
49910,0463998,Freedom Writers (2007),Drama
49917,0783612,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
49932,0460829,Inland Empire (2006),Drama|Mystery|Thriller
49957,0464049,"History Boys, The (2006)",Comedy|Drama
49961,0465551,Notes on a Scandal (2006),Drama
50003,0398913,DOA: Dead or Alive (2006),Action|Adventure
50005,0473444,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
50064,0452624,"Good German, The (2006)",Drama|Mystery|Thriller
50068,0498380,Letters from Iwo Jima (2006),Drama|War
50147,0454082,Black Christmas (2006),Action|Horror|Thriller
50158,0775539,Stomp the Yard (2007),Drama|Musical
50160,0482546,Miss Potter (2006),Drama
50189,0808146,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
50274,0489327,Venus (2006),Drama|Romance
50354,0045081,The Return of Don Camillo (1953),Comedy
50356,0043918,The Little World of Don Camillo (1952),Comedy
50440,0772193,Primeval (2007),Horror|Thriller
50442,0426883,Alpha Dog (2007),Crime|Drama
50445,0455960,"Hitcher, The (2007)",Action|Horror|Thriller
50514,0457655,After the Wedding (Efter brylluppet) (2006),Drama
50601,0398808,Bridge to Terabithia (2007),Adventure|Children|Fantasy
50610,0453453,Beer League (2006),Comedy
50613,0369359,Dead Meat (2004),Horror
50658,0473434,49 Up (2005),Documentary
50685,0473308,Waitress (2007),Comedy|Drama|Romance
50740,0058578,Seven Up! (1964),Documentary
50792,0395495,Catch and Release (2006),Comedy|Drama|Romance
50794,0475394,Smokin' Aces (2006),Action|Crime|Drama|Thriller
50796,0397044,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
50798,0799949,Epic Movie (2007),Adventure|Comedy
50800,0425430,"Messengers, The (2007)",Drama|Horror|Thriller
50802,0490084,Because I Said So (2007),Comedy|Drama|Romance
50804,0367959,Hannibal Rising (2007),Drama|Horror|Thriller
50806,0477051,Norbit (2007),Comedy|Romance
50842,0469754,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
50851,0380268,Cocaine Cowboys (2006),Documentary
50872,0382932,Ratatouille (2007),Animation|Children|Drama
50912,0401711,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
50923,0469263,"Astronaut Farmer, The (2007)",Drama
50942,0423505,"Wake Up, Ron Burgundy (2004)",Comedy
50954,0482527,It's a Boy Girl Thing (2006),Comedy|Romance
50999,0396042,"Ugly Duckling and Me!, The (2006)",Animation|Comedy
51024,0118414,The Odyssey (1997),Adventure|Drama|Fantasy
51037,0450340,Unknown (2006),Drama|Mystery|Thriller
51077,0259324,Ghost Rider (2007),Action|Fantasy|Thriller
51080,0401997,Breach (2007),Drama|Thriller
51082,0778661,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance
51084,0758766,Music and Lyrics (2007),Comedy|Romance
51086,0481369,"Number 23, The (2007)",Drama|Mystery|Thriller
51088,0499554,Reno 911!: Miami (2007),Comedy
51091,0462200,Black Snake Moan (2006),Drama
51167,0476735,My Father and My Son (Babam ve oglum) (2005),Drama
51174,0432402,Factory Girl (2006),Drama
51255,0425112,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51314,0465188,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance
51357,0112681,Citizen X (1995),Crime|Drama|Thriller
51412,0435705,Next (2007),Action|Sci-Fi|Thriller
51471,0454776,Amazing Grace (2006),Drama|Romance
51498,0264323,2001 Maniacs (2005),Comedy|Horror
51540,0443706,Zodiac (2007),Crime|Drama|Thriller
51545,0425379,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller
51562,0106336,Babylon 5: The Gathering (1993),Sci-Fi
51573,0036154,Meshes of the Afternoon (1943),Fantasy
51575,0486946,Wild Hogs (2007),Adventure|Comedy
51662,0416449,300 (2007),Action|Fantasy|War|IMAX
51666,0475937,"Abandoned, The (2006)",Horror|Mystery|Thriller
51694,0477095,Starter for 10 (2006),Drama|Romance
51698,0768212,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi
51705,0482088,Priceless (Hors de prix) (2006),Comedy|Romance
51709,0468492,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
51834,0416508,Becoming Jane (2007),Drama|Romance
51884,0433416,"Namesake, The (2006)",Drama|Romance
51903,0770772,I Think I Love My Wife (2007),Comedy|Drama|Romance
51925,0477071,Premonition (2007),Drama|Fantasy|Mystery|Thriller
51927,0455760,Dead Silence (2007),Horror|Mystery|Thriller
51931,0490204,Reign Over Me (2007),Drama
51933,0475355,Pride (2007),Drama
51935,0822854,Shooter (2007),Action|Drama|Thriller
51937,0800069,"Hills Have Eyes II, The (2007)",Horror|Thriller
51939,0453556,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
52042,0389557,Black Book (Zwartboek) (2006),Drama|Thriller|War
52241,0427470,"Lookout, The (2007)",Crime|Drama|Thriller
52245,0445934,Blades of Glory (2007),Comedy|Romance
52279,0422774,Are We Done Yet? (2007),Comedy
52281,0462322,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
52283,0444682,"Reaping, The (2007)",Horror|Thriller
52287,0396555,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,0419434,American Hardcore (2006),Documentary
52319,0076584,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
52328,0448134,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52375,0462338,"Hoax, The (2007)",Crime|Drama
52435,0060345,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
52458,0486822,Disturbia (2007),Drama|Thriller
52462,0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52579,0450188,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical
52604,0488120,Fracture (2007),Crime|Drama|Mystery|Thriller
52644,0452702,Vacancy (2007),Horror|Thriller
52668,0419843,In the Land of Women (2007),Comedy|Drama|Romance
52694,0453451,Mr. Bean's Holiday (2007),Comedy
52712,0435670,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller
52715,0772178,Kickin It Old Skool (2007),Comedy
52722,0413300,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
52724,0338216,Lucky You (2007),Comedy|Drama
52730,0329737,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
52767,0075610,21 Up (1977),Documentary
52784,0856008,Sharkwater (2006),Documentary
52831,0095583,Maniac Cop (1988),Action|Crime|Horror|Thriller
52867,0458364,"Ex, The (2007)",Comedy|Romance
52885,0851578,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
52950,0409904,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
52952,0480025,This Is England (2006),Drama
52967,0491747,Away from Her (2006),Drama
52973,0478311,Knocked Up (2007),Comedy|Drama|Romance
52975,0427327,Hairspray (2007),Comedy|Drama|Musical
53000,0463854,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
53022,0087578,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance
53024,0762111,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
53121,0413267,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53123,0907657,Once (2006),Drama|Musical|Romance
53125,0449088,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
53127,0470705,Bug (2007),Drama|Horror|Thriller
53129,0780571,Mr. Brooks (2007),Crime|Drama|Thriller
53138,0455596,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy
53140,0412915,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
53143,0444628,Fay Grim (2006),Action|Thriller
53161,0497137,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi
53280,0455362,"Breed, The (2006)",Horror|Thriller
53318,0460740,Cashback (2006),Comedy|Drama|Romance
53322,0496806,Ocean's Thirteen (2007),Crime|Thriller
53326,0465203,Them (Ils) (2006),Horror
53355,0177242,Sun Alley (Sonnenallee) (1999),Comedy|Romance
53435,0498353,Hostel: Part II (2007),Crime|Horror|Thriller
53447,0842929,Paranoid Park (2007),Crime|Drama
53450,0079453,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror
53453,0079946,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi
