userId,movieId,rating
763,1393,3
826,185,3
344,784,1
606,1356,3
687,1479,3
593,597,5
465,965,3
592,1466,5
186,609,3
537,1625,2
763,1200,4
437,1240,2
703,1588,1
548,1735,4
663,1515,2
833,866,3
751,329,3
567,1197,4
553,277,3
186,1660,4
81,25,4
825,838,2
201,589,4
279,1230,4
586,673,4
246,1358,5
796,204,4
682,31,4
682,377,3
806,1690,3
599,1479,4
668,1676,4
377,1258,5
804,1265,4
288,1485,2
835,500,5
460,1041,4
814,1258,4
704,908,5
838,783,5
751,1321,4
697,1644,2
733,673,2
751,648,3
749,140,4
179,1748,3
593,1290,5
788,786,3
788,368,3
616,1597,3
709,541,3
621,95,3
336,1061,3
399,73,3
616,1598,3
846,586,4
642,24,4
7,1220,4
271,1291,4
298,25,2
606,969,4
487,527,3
737,1207,3
686,1299,5
422,994,5
571,905,3
727,1566,4
450,1417,3
308,1104,3
524,926,4
642,1033,2
830,480,3
7,141,3
378,1277,4
256,378,5
161,916,3
833,1221,5
757,1266,5
750,1641,4
688,1679,5
699,1356,3
379,1395,3
312,599,5
605,800,3
642,277,3
761,1592,1
156,515,4
474,1586,3
790,697,2
328,1286,3
655,1620,3
405,482,1
666,441,4
846,1027,4
805,1394,5
756,1022,3
474,1303,5
567,1649,5
674,1608,3
739,1307,4
795,435,3
506,1500,2
630,801,4
804,1272,4
458,991,4
804,924,3
690,832,3
767,296,4
664,1372,3
788,1263,4
666,1097,3
693,318,3
778,1594,4
521,70,1
568,950,3
544,1693,3
730,62,4
393,453,4
535,954,5
151,937,5
116,1673,3
790,550,3
158,707,2
474,52,5
606,608,5
729,1616,3
671,164,2
684,236,3
600,296,5
526,1608,2
780,1660,4
518,802,5
389,1235,3
787,1625,3
846,299,2
634,1,3
653,104,1
781,1464,4
766,1222,4
711,1219,4
682,21,3
650,1250,4
716,1272,5
536,421,5
215,1387,4
571,235,3
803,1479,1
118,1034,5
130,223,4
749,1204,4
632,1101,3
524,1252,5
67,802,4
639,1206,1
128,45,4
729,1619,2
1,141,4
843,1573,2
449,319,5
346,1550,4
807,1035,4
624,1485,3
738,1220,4
676,1831,5
407,904,4
440,1711,5
796,1302,5
319,1592,3
788,912,5
757,1610,3
259,913,4
690,1307,4
771,1416,4
840,440,3
535,1393,4
160,955,4
291,1387,4
472,15,5
774,1608,2
579,1220,3
270,539,5
181,808,1
484,364,2
648,799,4
242,613,5
606,1243,3
747,1161,5
263,1193,5
778,1394,3
626,1639,4
303,420,2
658,1245,4
450,361,5
87,6,3
720,1625,4
443,1591,1
684,1544,4
531,1681,1
758,973,4
423,628,5
782,1732,2
655,589,3
825,25,1
450,60,4
606,719,2
198,1375,3
308,24,3
109,1407,5
807,531,4
682,1245,4
235,1277,4
666,357,4
637,800,3
668,480,4
639,1393,1
516,1295,4
745,608,5
615,348,4
656,1665,3
735,1641,3
64,1220,4
221,999,4
556,858,5
539,678,4
332,368,4
201,1036,4
780,1097,5
670,1267,5
837,830,3
566,592,3
60,902,4
766,1301,5
327,1625,2
85,1287,4
468,1228,4
670,903,5
23,1391,1
606,851,3
746,1210,5
813,1485,1
472,953,4
334,1394,4
380,903,4
566,104,4
642,216,3
371,454,5
625,1173,3
727,1500,5
471,362,5
90,337,4
334,1614,2
621,508,4
374,185,4
501,999,4
640,224,4
712,432,3
742,1356,2
95,952,4
551,1407,4
834,991,4
328,517,4
276,648,3
450,377,4
442,1379,3
256,95,4
842,1772,3
532,953,5
686,908,5
442,316,2
744,1054,3
534,1391,4
826,1408,4
474,1060,5
479,349,3
727,1291,3
653,3,2
666,923,5
389,531,4
537,1246,3
577,153,3
758,1092,3
417,1206,4
795,34,5
682,1667,2
597,1515,1
344,6,4
334,804,4
806,1273,3
226,17,3
567,1572,3
739,1680,5
694,1079,4
758,329,4
495,1371,5
750,1602,1
715,25,3
661,1132,5
580,1356,3
318,920,4
718,647,5
647,110,5
452,105,3
790,450,3
62,356,4
194,1347,2
645,1345,3
682,1032,3
393,818,3
293,21,4
435,141,5
719,111,3
338,1641,4
543,1185,3
542,590,4
5,181,3
307,1246,3
130,1499,4
706,141,4
666,527,5
405,60,1
727,1247,3
773,568,4
308,1019,3
750,1591,3
457,11,4
734,296,1
514,1387,3
712,1265,4
588,1777,5
792,1034,4
655,645,3
82,953,4
307,367,3
644,1625,3
462,1409,5
173,1620,4
648,1231,4
405,1186,1
796,1266,3
291,842,4
11,1278,4
749,904,5
664,1080,5
184,222,4
295,1380,4
829,1228,5
837,1042,4
588,316,2
758,21,4
679,1257,4
773,272,3
393,840,4
551,1265,4
543,50,5
796,1422,3
700,1208,3
487,31,3
650,1019,4
537,858,5
790,521,2
749,1099,4
458,85,4
535,194,3
665,781,4
327,39,4
535,224,2
642,362,4
847,1425,4
796,1028,5
785,1097,2
374,70,2
673,1639,1
201,1658,1
26,838,3
715,215,4
578,1584,1
719,805,4
683,1620,3
567,923,5
334,838,4
774,524,2
796,74,4
790,1610,4
490,1465,3
161,62,2
176,648,2
234,1347,2
327,1647,2
487,1653,5
16,1077,4
739,1287,5
772,1515,4
655,574,3
521,1499,1
472,95,4
715,733,3
434,7,5
293,275,2
782,1428,2
836,1208,5
770,1480,4
716,1084,5
296,2320,5
633,280,4
642,1085,1
630,161,2
796,153,3
613,1230,4
754,991,3
484,2320,3
450,150,4
610,25,4
389,1729,4
716,377,4
844,592,3
776,1325,1
788,236,3
128,648,4
605,1358,5
339,1197,5
682,802,4
683,1619,4
94,837,2
624,25,5
60,1288,5
405,1029,3
161,2320,5
370,1333,5
665,697,2
592,1542,4
422,22,3
268,18,1
760,1265,3
586,1222,2
270,778,5
50,1589,3
835,1271,4
699,111,4
326,277,4
690,532,2
763,1081,5
840,924,5
848,1127,5
503,141,4
620,1023,4
648,996,1
610,1704,4
125,708,3
286,1265,4
733,1399,3
833,1327,1
325,952,3
805,163,5
457,1124,5
249,1544,2
766,902,3
715,145,3
125,520,3
703,785,4
506,500,3
128,494,3
676,1732,4
838,440,4
332,36,4
648,724,4
18,678,5
721,1199,5
595,986,3
550,1485,3
474,1019,4
758,1517,4
648,5,2
665,802,4
324,14,4
694,524,4
652,805,4
295,364,5
437,898,5
823,246,5
807,1,4
360,1250,5
547,1721,5
308,1269,3
118,247,5
516,1234,4
308,456,5
643,1124,3
833,1095,5
846,345,3
694,908,4
763,1027,3
591,1265,3
313,802,3
605,919,5
727,329,3
267,555,4
773,1639,4
694,1269,4
533,1293,4
770,1416,5
661,1225,4
131,994,1
567,50,4
713,1721,3
394,1206,5
650,899,4
622,1356,5
554,1,3
715,329,3
22,1291,3
692,1394,4
790,934,2
848,1485,5
383,1267,5
548,43,3
622,387,4
698,1036,2
92,1291,4
674,494,3
151,281,4
805,1307,2
540,1608,3
654,1552,4
663,661,3
719,1193,4
741,1387,4
843,1394,3
807,1033,3
454,800,4
798,24,3
795,342,2
719,1416,2
758,494,5
561,592,3
717,778,5
840,898,3
560,1613,3
374,198,4
586,1302,4
843,593,3
290,1208,1
514,1080,4
311,1237,3
722,1459,4
837,1353,4
608,28,3
207,589,3
332,161,4
102,788,2
828,299,3
551,1272,5
10,1081,4
506,1597,4
764,1200,4
704,928,4
524,1150,2
666,1500,3
734,905,4
48,1300,4
716,21,2
822,1030,1
429,610,4
577,1321,4
815,1079,4
144,1499,1
125,5,4
792,830,1
193,784,1
85,1263,3
587,1654,3
223,1055,3
749,1485,2
474,531,5
731,1286,3
488,986,4
711,1356,3
601,1584,5
788,1304,3
387,541,5
815,1299,5
119,541,4
830,1385,3
533,647,4
683,316,4
487,1517,1
568,1221,3
541,364,5
615,1278,4
551,517,5
381,1485,5
796,6,2
325,923,4
786,357,4
565,1296,4
763,1240,4
393,70,1
774,1263,2
344,898,4
90,590,5
456,162,4
796,236,4
533,1221,4
666,327,3
711,587,4
293,344,3
682,50,5
455,736,4
711,34,5
666,1603,3
713,1747,4
60,111,4
640,339,4
363,541,4
847,1219,2
468,1552,3
648,1356,5
442,1080,4
632,1214,4
838,1479,3
619,165,5
830,608,5
681,1584,1
405,1300,1
109,1259,3
385,413,3
660,1200,3
823,1036,5
774,1227,3
416,954,5
465,1242,3
782,1498,3
576,605,3
763,708,2
786,1307,4
551,89,1
791,1589,5
354,953,3
747,595,5
1,1240,5
716,383,3
810,1616,5
276,1275,3
699,1654,4
641,1041,5
807,1610,5
109,24,4
668,1591,3
790,294,3
766,527,5
846,271,2
727,1215,3
500,1394,4
761,1584,4
724,1650,1
846,543,2
18,471,3
629,1183,4
567,1173,4
768,1407,4
537,1243,3
625,648,3
830,1204,5
564,1465,4
727,1080,3
749,277,5
560,319,3
758,1633,4
416,1041,2
749,1199,3
758,57,2
745,1222,3
748,1231,3
731,590,5
102,1627,2
780,110,4
561,1207,4
62,480,4
450,1099,5
788,1589,3
676,1197,5
796,1262,3
828,1184,4
345,1245,4
660,1752,3
560,1248,4
833,849,1
715,2,2
588,457,4
416,1090,4
234,903,5
639,1307,3
564,1210,4
807,1030,3
804,532,3
556,950,5
719,1393,2
498,714,5
792,1459,2
682,1387,3
804,1566,2
553,111,5
682,442,3
771,21,1
823,778,5
588,340,2
611,1647,5
542,440,3
727,17,3
188,1344,4
666,1200,4
653,1385,3
328,926,3
70,2,3
746,552,3
563,1515,2
362,1620,5
358,1150,3
805,1271,3
834,805,4
663,1447,4
506,41,2
478,428,5
774,627,1
540,1356,4
588,371,4
648,327,3
221,1588,4
642,596,3
543,720,4
406,41,3
831,1210,5
756,1005,2
428,1422,4
240,1722,3
763,1104,4
655,1286,2
334,1648,4
848,1085,5
44,908,4
746,1275,5
716,858,5
487,886,4
109,1275,3
745,908,3
535,68,4
269,1292,4
693,1302,4
412,1220,5
638,1270,5
738,1722,3
639,529,3
457,509,5
751,628,1
298,1028,5
760,1124,3
301,1347,4
102,830,3
452,194,4
85,599,3
834,1466,3
194,367,3
833,1272,4
549,1393,4
178,1479,4
798,592,4
562,1084,4
435,364,3
821,1208,5
401,1711,3
758,1225,5
805,410,3
518,809,3
835,1090,4
731,34,2
666,1254,4
619,434,4
790,1,3
313,1047,4
540,1466,4
795,1258,3
761,1407,4
561,951,4
769,1584,3
795,1285,4
779,1356,4
773,1379,2
174,1088,4
393,1257,4
216,1617,5
682,1197,4
694,948,4
29,50,5
445,735,1
472,671,4
843,965,3
805,203,3
437,1321,4
648,256,2
601,1270,2
821,590,5
380,208,2
89,539,4
577,161,4
396,996,3
848,909,3
10,898,5
833,272,3
148,1292,5
227,1041,4
834,1584,4
553,1254,5
216,1215,4
796,914,4
593,1441,4
547,1665,2
788,1214,5
833,1270,1
346,1266,4
756,765,2
484,1307,4
660,597,2
352,457,4
655,1041,4
616,1438,4
216,339,2
91,1029,2
407,1396,4
757,1408,3
647,592,4
715,356,4
757,1265,4
460,1365,4
834,608,4
484,1393,3
778,1240,4
622,610,5
585,26,4
666,1321,3
94,1268,3
42,940,3
92,1391,3
697,805,4
147,1726,5
332,1589,5
724,1688,2
504,490,4
551,785,5
504,1485,2
453,474,3
500,94,4
393,1021,3
788,356,4
90,380,4
852,494,3
788,1380,4
729,1777,5
682,222,4
588,1377,4
49,171,4
815,1021,3
815,904,3
751,223,5
851,781,2
758,442,4
648,912,5
201,1264,4
56,3,4
141,25,1
152,613,4
849,724,5
528,497,5
828,1641,4
472,786,5
787,1598,4
655,1437,3
417,173,3
484,153,3
673,1704,5
342,612,2
798,1619,4
660,1747,3
647,1296,3
367,593,5
405,185,5
257,299,5
790,39,4
660,172,2
397,1606,1
721,1602,3
102,532,2
835,1061,3
789,562,4
655,802,2
796,593,5
207,1358,3
90,587,5
567,162,5
276,1566,3
385,913,4
435,150,3
788,384,2
506,1221,5
468,39,4
643,725,3
23,1307,4
694,905,4
493,551,3
334,296,4
637,1593,1
688,1665,5
669,933,5
182,246,3
830,1407,1
851,145,4
680,1041,5
805,1191,3
634,714,4
649,1047,4
840,362,4
425,800,2
378,1021,3
524,1240,2
121,1573,2
671,1047,1
406,1077,2
313,1084,5
276,1245,4
339,596,4
840,1132,5
763,838,4
837,1367,3
26,1544,3
178,928,3
168,991,5
621,719,3
301,21,4
13,1247,4
805,1047,5
303,1057,5
342,1307,5
815,902,2
119,357,3
595,75,1
194,1197,5
425,692,1
821,17,5
291,18,3
838,1210,5
43,1356,4
693,593,4
450,529,5
758,608,5
96,1214,4
405,1407,5
837,7,4
392,1590,1
699,673,2
419,457,4
472,586,5
87,1541,4
77,589,3
794,1230,5
60,1260,4
606,631,3
442,1270,3
638,1275,4
418,1625,5
623,858,4
788,261,3
56,1393,5
694,1020,4
659,953,5
551,904,5
782,1477,2
528,1485,3
639,299,3
716,246,5
680,1240,4
222,1080,3
484,1060,4
847,761,3
833,858,5
566,357,4
642,1377,3
770,805,5
53,1089,4
560,858,5
796,1193,4
758,1354,3
268,1425,3
618,605,4
798,885,4
755,1690,3
318,203,4
727,474,4
645,912,5
305,1132,4
151,1234,4
323,1518,3
655,49,3
805,1049,2
545,595,4
782,1760,1
20,1035,3
407,858,3
605,1485,4
286,345,5
661,1722,4
562,21,1
588,832,4
831,1625,4
730,733,3
813,1416,4
699,79,1
830,1367,3
402,25,5
773,160,1
351,1650,5
839,1590,2
833,1255,4
639,326,4
796,1013,4
735,848,3
370,272,4
707,590,4
498,1305,5
671,733,3
758,1232,5
749,733,4
751,1459,3
499,1225,5
343,288,5
767,1019,4
682,70,3
733,68,3
94,334,5
643,1476,4
588,39,5
489,1057,3
798,39,3
844,1240,3
703,647,4
654,17,5
497,419,1
738,1385,3
492,279,1
689,62,5
312,935,5
167,1408,5
191,1701,4
648,1282,5
854,1220,3
551,104,5
246,383,1
756,552,2
334,928,3
637,1459,4
848,356,2
600,1377,3
600,1376,4
656,1614,3
683,1711,3
18,1300,5
838,527,5
758,144,4
616,1183,5
627,316,4
271,950,4
486,719,2
586,1270,3
109,330,3
455,1573,4
387,610,4
194,362,3
838,367,4
87,511,3
663,1625,5
253,1207,5
645,1307,4
791,1597,4
537,302,3
506,434,4
668,1608,4
839,1480,3
694,1200,5
287,605,3
660,1704,4
848,162,5
805,994,5
815,1380,3
788,20,3
846,349,5
537,851,2
69,733,4
380,1278,2
650,828,3
850,1270,5
487,472,4
757,1379,3
815,648,4
806,1247,4
806,1270,5
699,1047,2
392,950,4
655,436,2
659,39,3
650,1411,3
458,1224,4
367,22,4
451,1662,1
502,1653,2
763,858,4
484,457,5
674,1438,3
655,1584,2
745,593,5
648,203,4
72,1225,5
704,1588,2
490,785,4
500,412,2
747,898,4
666,1084,4
854,882,4
790,1290,4
125,107,3
5,24,1
836,1621,4
452,1279,4
409,1589,2
65,1204,4
367,1127,4
308,1254,4
397,1183,4
405,1264,1
749,919,4
406,515,4
843,1334,2
233,920,5
470,1210,4
637,1466,3
606,940,4
749,1269,5
37,886,4
234,60,1
715,1259,4
793,1060,4
378,17,5
707,608,5
746,457,5
158,1371,2
486,999,4
835,1252,5
545,1387,3
648,836,3
715,628,4
782,1656,4
222,1015,1
299,532,4
606,1005,3
774,110,2
627,1101,2
829,527,5
648,842,2
758,912,5
459,1416,4
552,605,3
851,1447,4
323,562,4
655,1357,4
405,1441,1
291,175,4
839,748,4
459,1488,3
805,162,4
207,733,3
738,364,3
387,1573,3
620,765,4
670,1204,4
637,999,1
458,101,5
312,1185,5
13,1372,5
653,1010,2
622,372,2
629,1619,2
784,1597,3
854,778,4
497,1459,3
21,1334,3
293,1488,3
569,1414,4
405,290,1
383,919,5
804,1266,4
782,1432,3
601,356,3
849,1035,5
286,215,5
858,1615,3
847,1407,4
848,1300,5
456,95,4
639,965,5
749,1301,4
751,342,1
378,1569,4
573,1104,5
796,95,4
503,1,5
49,1101,1
399,616,3
749,968,3
689,1573,4
393,784,1
591,1259,4
786,480,4
807,1373,4
201,1252,3
837,1541,1
89,1356,5
794,1354,4
592,1604,1
543,302,3
694,1396,4
542,542,2
117,75,3
805,50,4
654,1343,2
484,1375,5
760,802,4
655,581,3
504,1010,3
144,858,4
130,1662,4
203,840,2
190,95,3
452,300,3
747,1029,5
340,1208,3
660,1356,2
684,736,4
854,971,4
697,661,5
593,105,3
716,653,3
432,1500,4
320,1047,4
751,2,4
393,140,4
405,1334,3
709,866,2
806,1036,5
686,858,5
197,21,3
786,1262,4
782,1586,5
521,1220,4
717,640,4
607,1296,4
826,555,4
181,735,1
222,837,2
606,494,3
87,3,4
853,1626,4
388,628,4
328,1372,3
738,1376,4
788,1395,3
92,257,3
293,17,3
698,1086,2
663,356,4
245,783,4
618,356,4
122,369,5
543,1228,4
582,88,1
682,296,4
454,83,4
640,1385,4
710,1221,5
144,1047,3
378,491,3
851,16,5
727,1104,2
768,708,3
167,849,3
752,1416,1
825,1453,3
846,1584,3
697,724,3
200,586,4
112,1696,3
642,31,4
378,1186,4
734,497,4
725,1608,4
801,1588,3
654,1394,4
804,1286,4
843,1350,4
708,1409,5
674,986,3
758,910,5
633,1625,3
766,910,3
659,1200,4
109,434,3
301,1378,4
825,1004,4
560,1042,3
31,1079,4
804,1090,4
802,1337,3
539,425,3
844,543,3
690,1358,4
850,1278,5
748,1206,4
224,329,4
721,1407,3
758,118,1
695,1635,3
815,953,5
855,838,3
780,1608,3
294,1562,3
189,1210,3
840,615,5
422,1347,4
748,1222,4
752,1422,1
617,1348,4
640,110,4
597,1438,3
782,1693,4
109,45,2
830,1234,4
840,1544,4
805,1199,5
533,454,4
484,380,4
807,899,4
650,457,3
592,376,4
705,1183,3
146,1701,4
573,1584,4
423,1183,4
417,540,3
524,467,4
277,1584,4
400,1641,4
31,1633,3
8,592,4
303,837,3
835,902,5
817,1591,4
747,21,4
833,1248,4
854,529,4
234,1591,1
824,1515,3
776,25,4
303,1376,3
786,1101,4
7,1208,5
655,105,3
95,236,2
381,1203,4
215,1285,3
747,1617,5
788,480,3
846,1272,5
694,350,4
796,805,4
782,1490,1
705,204,2
639,1193,3
470,25,5
806,1090,3
615,534,5
293,1060,3
531,1588,1
566,1131,5
790,1479,1
642,1367,4
632,551,3
629,593,5
785,943,3
620,60,3
717,1639,5
665,1466,4
533,830,2
828,1483,2
487,300,5
639,50,3
606,1042,4
277,94,3
653,1297,5
378,60,3
758,507,3
184,581,4
635,1589,5
747,16,5
158,303,4
852,661,3
706,1615,5
804,588,2
738,904,5
709,377,4
615,1097,5
766,272,4
843,1129,4
624,1527,4
627,147,5
827,1639,4
757,1036,4
666,1096,4
59,1445,1
796,351,3
117,785,3
715,1407,4
189,156,5
677,1356,4
734,509,2
711,1231,4
345,800,5
707,337,4
747,946,4
122,592,4
833,1080,5
592,1620,3
230,608,4
679,1408,3
827,1721,3
632,1385,3
798,350,3
245,1291,3
642,355,5
710,1358,4
775,1653,2
493,800,3
489,1620,5
840,1235,4
758,1301,3
580,1584,5
682,1080,5
399,299,4
376,1193,4
797,1597,2
682,1562,2
476,1278,5
606,1304,4
727,1606,3
845,1683,4
788,802,3
326,21,1
689,1479,5
853,1617,4
13,1104,1
603,1028,2
795,172,3
788,991,4
158,1199,4
774,1266,2
201,488,2
621,413,3
443,1721,4
506,377,5
578,1527,2
738,380,5
472,533,5
715,708,3
308,1032,4
839,376,3
851,1704,5
465,34,4
707,281,5
500,1614,2
254,1135,3
841,1702,3
663,923,5
796,64,3
506,164,3
859,708,4
807,952,4
312,938,5
757,1020,2
846,179,2
238,648,4
360,296,4
655,1297,3
1,1079,3
684,783,3
826,1101,3
436,225,2
339,954,5
586,1518,3
682,1343,3
856,1616,3
733,1365,4
546,1210,5
558,62,3
530,1270,4
474,482,4
727,671,2
813,1688,3
724,1586,4
486,1,4
763,356,4
825,1573,5
391,647,2
26,1515,2
820,1688,3
417,457,3
709,1388,3
863,1686,3
732,1464,2
749,1488,4
563,357,4
784,1465,4
653,1252,2
42,1271,3
179,1805,5
332,350,3
39,1704,2
815,616,3
606,562,4
357,743,3
642,241,2
548,1726,1
327,1104,4
699,648,3
532,236,5
844,1097,3
418,1693,2
790,1376,4
536,596,4
622,532,1
772,1620,4
619,70,1
852,1438,3
707,900,4
49,385,2
756,18,1
666,1569,4
690,1393,4
653,786,4
437,1081,3
766,588,3
373,1285,3
793,671,4
768,1620,4
201,1295,4
422,1345,4
715,1378,4
835,938,5
272,1278,4
429,1050,3
543,1292,4
661,1234,5
552,648,3
690,1387,4
776,382,3
535,457,3
571,1234,3
543,544,3
633,490,4
851,1569,3
694,1393,4
846,954,3
607,1295,3
653,1231,4
833,948,2
836,1104,4
554,474,4
722,1515,3
280,708,4
823,1385,4
340,62,5
391,1049,3
666,968,3
499,1079,4
363,1220,3
455,1271,4
650,356,2
773,1175,5
582,778,5
747,801,3
846,674,4
702,1682,2
476,296,4
690,1385,3
393,1215,4
104,1527,3
632,1,3
707,1217,5
494,515,3
83,673,2
639,1242,4
782,1475,2
389,595,5
794,242,4
436,148,2
587,1438,4
280,380,5
507,1748,5
452,858,5
405,249,1
391,903,4
802,1626,3
355,1598,3
399,585,3
643,170,3
118,1584,5
318,1610,4
102,1610,3
846,592,3
244,726,4
804,1348,3
854,848,3
390,52,2
795,832,2
775,1641,4
158,533,4
548,1591,2
798,362,4
766,1348,3
368,220,2
301,596,3
498,497,3
437,1282,3
830,110,5
59,1099,3
487,595,5
445,1189,3
838,955,5
447,703,4
506,955,5
14,1197,4
508,1387,4
833,495,4
378,27,3
459,1183,4
643,596,4
788,41,4
582,1466,5
618,1287,5
637,1363,1
433,1466,3
805,904,4
676,318,5
573,1747,4
455,628,4
714,62,3
654,590,3
606,50,2
299,1629,1
398,1253,4
725,608,5
691,898,4
606,1259,4
417,533,3
216,104,4
788,288,1
237,1200,3
749,1004,3
846,534,4
804,1,5
716,805,3
850,933,5
389,911,4
605,1193,5
397,1291,4
403,608,5
665,671,4
733,1422,2
435,1414,3
345,337,4
778,1288,4
391,1061,4
498,800,3
790,423,3
843,1037,3
479,1049,2
303,1676,2
766,1346,3
833,110,3
489,1639,2
177,1179,4
378,1304,4
216,1344,4
835,346,4
782,1493,3
860,21,4
561,1344,3
271,909,3
407,5,2
435,135,3
553,781,4
412,1060,4
745,1210,2
743,1616,4
798,1356,3
116,2320,3
436,594,3
825,1390,3
567,111,4
749,1377,4
487,364,3
472,410,5
268,1203,4
716,1287,5
830,587,4
360,1633,4
569,1584,5
848,1077,5
642,1465,2
201,233,4
379,1019,4
49,234,2
712,144,2
358,337,4
744,1394,4
496,1047,3
508,551,4
741,17,4
776,110,5
823,7,4
694,277,3
592,1544,3
566,474,4
747,101,2
542,364,3
22,541,5
663,1590,2
500,653,3
642,339,5
787,1588,4
499,733,3
627,357,4
659,442,3
774,1584,1
716,150,5
667,1228,5
648,1037,4
78,141,3
663,1407,4
328,527,5
830,588,3
496,535,3
532,186,3
524,969,5
764,381,4
554,52,2
826,474,3
843,1240,4
766,60,3
654,508,4
845,1733,4
832,1627,2
59,1286,3
389,539,3
854,765,2
608,1022,1
599,25,2
534,837,3
683,920,5
606,647,4
61,1641,3
128,918,3
293,535,4
407,1091,2
682,175,4
640,1208,5
851,1665,3
707,1730,4
612,17,5
655,118,1
638,1200,3
727,1610,4
595,95,4
551,555,5
608,832,4
529,1422,4
227,1517,2
665,36,4
286,1275,5
682,235,1
588,1101,4
393,1552,5
643,597,3
627,464,2
751,1641,5
373,1296,4
340,1078,2
405,93,1
561,908,4
774,924,3
853,1615,2
788,1343,4
616,1633,4
593,640,2
246,222,4
853,1488,3
856,1515,3
863,1603,3
436,1589,5
405,220,1
719,736,2
283,818,5
709,858,5
592,280,3
725,1591,3
766,950,4
841,1615,5
843,1214,5
94,1084,5
553,296,4
655,1648,2
660,594,2
286,74,5
302,1416,3
561,1302,3
846,904,5
666,1279,5
856,1584,4
755,1617,4
796,1586,4
659,902,4
468,590,5
757,1231,4
847,648,3
807,944,5
313,1025,4
696,1721,3
625,111,4
524,921,4
618,111,5
774,1100,1
151,1356,5
759,1573,4
178,986,4
798,1031,3
839,25,3
486,1589,3
715,1206,4
826,239,4
606,866,3
815,362,5
425,1690,3
344,144,3
718,832,5
514,52,3
748,1200,5
381,923,5
81,63,3
577,524,3
472,832,5
655,1264,3
807,110,5
851,330,3
621,442,5
650,1078,3
766,1704,4
774,1321,2
841,1479,4
804,377,4
380,1242,3
655,279,3
727,277,3
854,784,3
857,1485,3
308,356,2
711,1032,5
437,1393,4
727,410,2
282,1057,4
653,450,1
850,1265,4
450,1083,3
846,1346,4
864,364,3
765,141,4
682,349,3
65,1357,4
249,1589,4
661,474,3
625,969,4
757,866,3
545,204,3
346,23,4
804,1273,3
625,1036,4
823,1269,4
85,1394,2
710,1228,5
863,1614,4
472,1333,4
718,95,4
751,410,3
655,1683,3
694,531,4
447,1552,3
311,1192,5
660,185,2
167,965,5
619,288,2
798,1286,3
763,1022,4
722,14,4
650,1129,3
763,593,4
684,1265,4
796,500,4
669,50,5
690,762,1
625,1259,3
601,1291,4
84,707,3
653,432,1
417,378,4
788,431,3
447,95,2
806,1060,4
227,648,2
298,673,4
682,370,2
705,852,3
751,1479,2
543,586,3
183,586,3
239,1217,5
711,1035,5
864,288,4
865,3,1
648,65,2
833,1090,2
753,971,3
758,1300,4
551,227,4
429,43,4
778,550,1
807,1801,4
506,474,5
297,1089,4
846,542,2
841,1407,3
480,1485,1
343,1080,5
648,1334,3
544,1615,3
847,1394,2
862,743,3
672,605,4
798,1653,4
712,1021,4
188,527,5
683,1644,1
387,1287,4
357,1445,3
805,1591,3
16,529,4
748,1193,3
786,1387,3
838,1683,4
403,736,5
795,1215,4
279,165,4
435,236,3
693,926,4
847,927,1
326,1100,1
788,1093,2
811,986,5
535,417,1
848,531,3
854,1513,3
125,486,3
714,1608,5
757,1097,3
775,1704,4
864,1179,3
826,1222,4
778,1270,4
807,1473,5
825,885,3
846,1342,4
537,1665,1
286,1441,4
703,1393,5
661,1288,4
743,1356,4
752,1683,3
292,1247,5
648,62,1
363,21,5
475,858,4
279,1390,5
663,832,4
540,778,4
370,1231,4
234,608,4
829,1527,3
125,252,3
598,1690,2
735,1589,3
669,1584,2
298,919,5
417,1029,3
489,1688,4
716,818,2
648,36,1
524,1028,1
458,838,5
790,1225,3
537,1295,3
727,1378,3
17,708,3
294,1639,4
817,1047,3
268,1097,2
770,1483,4
767,1200,3
293,1299,4
254,1031,3
435,88,1
535,1204,3
804,1215,5
255,95,3
621,1653,4
785,1614,4
618,593,5
276,1333,4
773,608,4
406,1022,5
834,94,4
833,1371,2
645,1207,5
697,1608,5
605,1079,4
58,1721,5
650,1189,3
645,923,5
416,261,5
775,1615,4
321,1242,3
216,350,3
535,1296,5
21,628,3
288,1299,4
286,110,4
474,902,4
851,76,4
712,596,3
234,802,3
542,2320,4
334,880,1
731,1120,1
786,1214,4
50,800,1
758,1626,3
741,141,3
772,986,4
727,195,4
275,1350,3
308,1234,5
682,410,2
795,327,3
868,1270,2
103,736,3
676,1584,2
717,805,5
198,707,2
42,490,3
786,1035,4
643,555,4
293,1292,3
578,1464,1
437,1373,3
158,1204,5
802,296,3
777,1090,3
718,1616,2
1,610,2
854,6,4
835,934,4
784,1183,3
212,527,5
94,1013,3
634,627,3
830,1099,4
181,1356,4
345,538,4
458,1527,1
622,587,3
122,497,5
478,1345,4
427,1597,4
843,1128,2
733,40,4
185,1183,4
301,527,5
458,1573,5
832,1586,4
436,1673,5
708,1772,1
434,838,3
112,1488,4
668,1769,4
642,553,4
851,1293,5
588,8,3
839,778,5
741,1265,3
328,1262,5
312,1344,5
379,1078,5
308,1248,5
666,509,4
532,886,4
560,1210,4
573,110,4
80,515,5
867,1271,4
438,605,5
776,1283,5
686,924,5
585,613,4
487,372,1
771,1593,3
796,1207,4
532,1225,5
852,736,4
184,923,5
579,1234,5
838,908,4
805,1101,1
655,509,2
712,236,4
658,538,4
782,1516,2
828,347,2
85,1193,4
650,1210,4
